date,Klant 1,Klant 2,Klant 3,Klant 4,Klant 5,Klant 6,Klant 8,Klant 9,Klant 10,Klant 11,Klant 13,Klant 14,Klant 15,Klant 16,Klant 17,Klant 18,Klant 19,Klant 20,Klant 21,Klant 22,Klant 23,Klant 24,Klant 25,Klant 26,Klant 27,Klant 28,Klant 29,Klant 30,Klant 31,Klant 32,Klant 33,Klant 34,Klant 35,Klant 36,Klant 37,Klant 38,Klant 39,Klant 40,Klant 41,Klant 42,Klant 43,Klant 44,Klant 45,Klant 46,Klant 47,Klant 48,Klant 49,Klant 50,Klant 51,Klant 52,Klant 53,Klant 55,Klant 57,Klant 58,Klant 59,Klant 60,Klant 61,Klant 62,Klant 63,Klant 64,Klant 65,Klant 66,Klant 67,Klant 68,Klant 69,Klant 70,Klant 71,Klant 72,Klant 73,Klant 74,Klant 75,Klant 76,Klant 77,Klant 78,Klant 79,Klant 80,Klant 81,Klant 82
2013-04-26,   9.282783,   3.593985,   0.733880,   1.993615,   4.230309,   4.547963,   4.958853,   5.668979,   4.712522,   4.827892,   0.225327,   2.733195,   1.541683,   3.172713,   0.000000,   3.966281,   4.344814,   0.109760,   0.401715,   3.124983,   0.142752,   3.751918,   4.126967,   2.134313,   0.000000,   2.413049,   4.820109,   1.777317,   4.175388,   6.506001,   2.806659,   5.163504,   5.350591,   0.231294,   7.217163,   6.121247,   4.335423,   7.818832,   4.234569,   4.751374,   1.685053,   5.665769,   2.747694,   6.534514,   6.708906,   3.070001,   7.591935,   7.189725,   5.246484,   5.949078,   5.440004,   8.425325,   4.368417,   3.321659,   0.000000,   3.351614,   9.329672,   4.470486,   1.555818,   5.501383,   2.898630,   3.155661,   6.244218,   3.541549,   3.755390,   1.915090,   6.337920,   0.921061,   4.522512,   2.675910,,   6.015993,   3.805971,   2.378570,  10.068445,   9.912455,   4.045621,   1.313965
2013-04-27,   4.596493,   6.852887,   1.131135,   1.444502,   3.316099,   4.933064,   5.729443,   5.658163,   3.937617,   3.640860,   1.246622,   7.302273,   1.769521,   2.715935,   0.000000,   2.462798,   3.342948,   0.067579,   1.378016,   2.984804,   0.045448,   1.992151,   3.614100,   2.417507,   0.000000,   1.659739,   1.682658,   1.261651,  10.087095,   1.992734,   0.540165,   4.802647,  10.004624,   0.030299,   2.275823,   7.520155,   4.113694,   6.069256,   3.662723,   5.980821,   1.941601,   5.225758,   2.478317,   5.662540,   4.000527,   3.720012,   6.897202,   4.125874,   5.421207,   6.923905,   5.846197,   6.600762,   2.569118,   3.726686,   0.000000,   0.395551,   9.513834,   4.142190,   0.821750,   1.969359,   3.868262,   3.528582,   4.479043,   2.261206,   3.718933,   0.637629,   5.340641,   2.910137,   5.173787,   1.593444,,   4.298407,   3.914542,   2.340012,  11.778571,  11.249872,   6.116261,   1.700013
2013-04-28,   5.534025,   6.358333,   1.579817,   2.016371,   3.672107,   4.322651,   5.550970,   6.078208,   5.146319,   4.443404,   3.019043,   6.627625,   1.329910,   2.019684,   0.010782,   2.242417,   3.669751,   0.052610,   1.535412,   3.079881,   0.014703,   2.748715,   4.104999,   3.636796,   0.000000,   1.586107,   5.564394,   2.377967,  10.152657,   6.325191,   0.739041,   5.679934,   5.369387,   0.234192,   4.528606,   7.973568,   4.069693,   7.855004,   2.980253,   3.824515,   2.054997,   5.128777,   1.990337,   5.559621,   4.665172,   3.855163,   5.718038,   3.838087,   5.404034,   5.748873,   5.291184,   1.579876,   3.072010,   3.590842,   0.000000,   0.000000,   7.760084,   3.640443,   1.299117,   0.976600,   3.396409,   3.428886,   4.776337,   1.970824,   4.034840,   0.749530,   5.677507,   3.964881,   0.698654,   2.430017,,   8.599977,   2.739287,   3.553456,  11.054075,   8.222740,   4.065721,   1.539978
2013-04-29,   7.721066,   9.188459,   0.969068,   0.245502,   5.802207,,   5.403519,   4.669444,   3.917943,   3.402632,   1.361691,   4.584525,   1.168974,   1.975894,   0.146720,   2.769326,   2.707181,   0.030380,   2.315420,   2.980299,   0.142159,   1.801610,   0.482859,   1.754090,   0.000000,   1.069280,   3.817061,   3.225525,  13.496078,   4.424375,   4.476807,   5.214054,   6.891334,   0.366546,   2.386818,   6.809419,   2.500149,   3.844190,   4.806042,   3.338185,   1.282869,   2.088393,   2.797086,   6.127164,   3.017819,   1.686515,   7.313275,   6.787337,   3.450478,   4.796799,   5.358062,   9.874284,   2.615242,   3.687797,   0.000000,   2.482747,   5.397765,   2.822490,   1.340247,   4.253273,   2.770805,   3.710168,   2.320762,   1.805553,   4.527974,   0.552137,   8.383938,   2.954430,   7.383588,   2.667236,,   5.001399,   2.826460,   2.961688,   9.600043,  11.660205,   2.670765,   1.415038
2013-04-30,   3.642794,   5.479351,   0.883361,   0.574594,   6.544309,,   4.156508,   4.023846,   2.439032,   3.734805,   1.110026,   4.288422,   0.818359,   1.505892,   0.085089,   0.325899,   0.758460,   0.050811,   1.352207,   2.512904,   0.040990,   1.911016,   0.182163,   2.336174,   0.000000,   1.046528,   2.813221,   2.153977,   6.400423,   2.213800,   1.531938,   5.072267,   6.336035,   0.260822,   5.026217,   5.367966,   3.589425,   1.328173,   3.450675,   4.707296,   0.531276,   1.589326,   2.030011,   3.879803,   3.042481,   1.210817,   7.015911,   7.398616,   3.479376,   3.924399,   3.619652,   4.193311,   1.278752,   2.604603,   0.000000,   2.115595,   6.627729,   0.895156,   1.050981,   1.072964,   3.394794,   2.965544,   3.848244,   2.808955,   4.723085,   0.176609,   2.422287,   2.950085,   0.839299,   1.290657,,   5.499739,   2.220703,   1.769962,   6.699781,   8.848443,   3.199012,   1.347961
2013-05-01,   4.594793,   3.775405,   0.552156,   0.238935,   2.135627,   4.360309,   4.892231,   4.708127,   2.226818,   3.182899,   1.225319,   4.618955,   1.060339,   2.338454,   0.164721,   0.436725,   3.969450,   0.004899,   1.527274,   1.229513,   0.005047,   1.629323,   0.235281,   1.263368,   0.000000,   1.682584,   2.631721,   1.545686,   6.691179,   5.297159,   2.391287,   4.523323,   2.656949,   0.041410,   1.199407,   6.115656,   3.545446,   5.186773,   3.605671,   3.181801,   0.478868,   4.391301,   1.954992,   4.952610,   2.656235,   2.011207,   5.353738,   4.946396,   1.245871,   5.454072,   2.727796,   5.880648,   1.675896,   2.245205,   0.000000,   0.866272,   5.872427,   3.612473,   0.870730,   1.497403,   3.350193,   1.195918,   5.848666,   2.981519,   3.439616,   0.375598,   5.359465,   2.268967,   5.924019,   2.280167,,   8.632415,   3.166442,   1.069316,  12.888217,  10.019875,   2.860809,   1.376037
2013-05-02,   4.719069,   5.117366,   0.875169,   0.740724,   3.102571,   4.780949,   4.435522,   4.617261,   2.897061,   4.521993,   0.517320,   4.541787,   0.991954,   1.797928,   0.087051,   0.273707,   3.562233,   0.000000,   1.230867,   2.794407,   0.068681,   3.785100,   0.185674,   2.331626,   0.000000,   1.855546,   2.892302,   0.631360,   4.058923,   4.183818,   1.507134,   4.440541,   6.590126,   0.329501,   2.186149,   6.361471,   2.578189,   7.978705,   4.631911,   2.679976,   0.630411,   5.414661,   4.908451,   5.621233,   2.951303,   0.052813,   7.494254,   6.837539,   5.164123,   3.806482,   2.408186,   4.731880,   2.928637,   3.460230,   0.000000,   1.639104,   8.275529,   1.567365,   0.632679,   2.213462,   4.000654,   0.000000,   2.619745,   1.968046,   3.838540,   0.140072,   4.231124,   2.624377,   5.052950,   1.614346,,   0.100203,   2.324820,   1.506604,   7.729327,   9.297071,   2.495625,   3.036010
2013-05-03,   4.890239,   4.523014,   0.747353,   1.112486,   2.122806,   3.062941,   4.732241,   2.962021,   1.086138,   3.035128,   1.344231,   1.082792,   0.671240,   1.690025,   0.167819,   0.235994,   1.824253,   0.000000,   1.733197,   1.456138,   0.057569,   0.663230,   5.632069,   0.868589,   0.000000,   1.899321,   2.535597,   1.191159,   5.717840,   1.266392,   1.187077,   4.092508,   2.216088,   0.215674,   0.802024,   5.291418,   2.348772,   9.243949,   2.720284,   2.540251,   0.496753,   3.476584,   1.978415,   2.810846,   1.743454,   2.086173,   4.883407,   4.565549,   1.560198,   2.401353,   3.290234,   4.663840,   1.113884,   1.708087,   0.000000,   0.980022,   2.460815,   1.457120,   2.910104,   0.911094,   2.387014,   3.313719,   1.534479,   1.509714,   6.826431,   0.083986,   4.517793,   1.667641,   0.639993,   1.809515,,   3.005931,   2.932558,   1.078255,   5.736175,   4.549101,   3.102722,   1.607971
2013-05-04,   4.627380,   2.749393,   1.200914,   0.474297,   0.754770,   2.765806,   3.729491,   2.518723,   0.723763,   2.076139,   0.872088,   4.233957,   1.003949,   1.483841,   0.000000,   0.533765,   1.505232,   0.037960,   0.427476,   2.670452,   0.033461,   2.052071,   1.631093,   0.217689,   0.000000,   1.049820,   1.270078,   1.690777,   3.534373,   2.169286,   0.670895,   4.328914,   3.056007,   0.204205,   1.008765,   4.713763,   1.774482,   8.180758,   2.234627,   1.349160,   0.827367,   3.126860,   1.129388,   1.316196,   1.434763,   0.044224,   5.151739,   2.927834,   2.301047,   3.140857,   1.572437,   2.316158,   0.579844,   0.845422,   0.000000,   0.747470,   5.013812,   2.145927,   1.874617,   0.582829,   1.712443,   2.046763,   3.020995,   2.093783,   0.779856,   0.515659,   0.921435,   1.450824,   1.318275,   0.819894,,   3.370974,   0.815693,   1.762515,   4.646988,   6.896793,   1.163011,   1.174011
2013-05-05,   2.968961,   3.258687,   1.053748,   1.361313,   0.792024,   2.079500,   2.944312,   1.921170,   0.911401,   1.588296,   1.448422,   2.974762,   0.635346,   0.553016,   0.000000,   0.194078,   1.328053,   0.000000,   0.731497,   1.823563,   0.027480,   0.842102,   1.971277,   0.214008,   0.000000,   1.559802,   1.813517,   0.422987,   6.669157,   2.442652,   1.058856,   3.331075,   0.796958,   0.275501,   0.791240,   5.537544,   1.610424,   2.767537,   2.323962,   2.215108,   1.149775,   3.319990,   0.660060,   0.706194,   1.591828,   0.083431,   4.540776,   4.138143,   2.085320,   3.875977,   1.425322,   0.635527,   1.762069,   0.942438,   0.000000,   1.225496,   4.061902,   1.206558,   0.831118,   0.698149,   1.850094,   1.444120,   2.285457,   1.764401,   2.833212,   0.250899,   5.855372,   1.754691,   0.627117,   1.432428,,   1.938088,   1.283982,   0.899327,   4.152012,   3.961353,   0.727228,   0.268982
2013-05-06,   3.247085,   0.739492,   0.749274,   0.559603,   0.756794,   1.643067,   2.251316,   1.799108,   0.862054,   1.035963,   0.198276,   2.661097,   1.077871,   0.787114,   0.091910,   0.436664,   1.117763,   0.037320,   0.565852,   1.204279,   0.146579,   0.351073,   1.421829,   0.176431,   0.000000,   1.016225,   1.519111,   1.131980,   3.446573,   1.980649,   1.759408,   1.818862,   3.098969,   0.167966,   0.964753,   3.110177,   0.872732,   2.952217,   1.935789,   1.879966,   0.294843,   1.318879,   0.836139,   2.616284,   0.898806,   1.344704,   2.293086,   1.504102,   2.192793,   1.074102,   1.026633,   0.562984,   0.248797,   0.517597,   0.000000,   0.361638,   2.512359,   1.625663,   0.970862,   0.669732,   2.400386,   1.051810,   2.380489,   2.351843,   3.143811,   0.109959,   0.796265,   0.833450,   0.794399,   0.924221,,   2.428878,   1.612210,   0.403764,   2.407393,   4.257968,   0.808922,   1.104004
2013-05-07,   0.935183,   0.961262,   0.634849,   0.262733,   0.944919,   1.343239,   2.877434,   1.622109,   0.409075,   1.186648,   0.541735,   2.861853,   0.179425,   0.155084,   0.061380,   0.237244,   0.519191,   0.028421,   0.206637,   0.687874,   0.126319,   0.658634,   1.695237,   0.211512,   0.000000,   0.976057,   1.089639,   0.917910,   2.588959,   0.934588,   0.912547,   1.619463,   1.288029,   0.091356,   0.772529,   2.836843,   1.204446,   3.077406,   2.185187,   2.000330,   0.449985,   1.387634,   0.697710,   1.766179,   0.684927,   0.052021,   2.288311,   1.740388,   1.322752,   1.805923,   0.585737,   0.279595,   0.372691,   0.176311,   0.000000,   0.961518,   2.484145,   0.454178,   0.913791,   0.967856,   1.049995,   0.603364,   1.065144,   2.172126,   0.656077,   0.060376,   0.885251,   1.417361,   0.542952,   1.370147,,   1.630584,   0.611269,   0.452197,   2.978775,   3.208569,   1.368456,   1.139039
2013-05-08,   0.935838,   0.508013,   0.845920,   0.328422,   0.773884,   0.935140,   1.839913,   0.728230,   0.703860,   1.324942,   0.877286,   2.489296,   0.075701,   0.346569,   0.164991,   0.371886,   0.686836,   0.038610,   0.407412,   1.327466,   0.062220,   0.202815,   1.299155,   0.640462,   0.000000,   0.834681,   0.925479,   1.232624,   0.857918,   0.637613,   0.973503,   0.840788,   0.955760,   0.371293,   1.035286,   2.493811,   1.072246,   3.071739,   1.586834,   1.458650,   0.650506,   1.513960,   0.408561,   1.417045,   0.934568,   0.053833,   3.736768,   1.216573,   1.131371,   1.444888,   0.778986,   0.582356,   0.255037,   0.924327,   0.000000,   0.104648,   0.977369,   1.581552,   0.890847,   0.690679,   1.032786,   0.553367,   0.658755,   1.768135,   0.443624,   0.248777,   0.947158,   0.611560,   0.768834,   1.686173,,   0.895832,   1.454006,   0.287297,   1.390790,   3.081312,   1.455779,   0.860961
2013-05-09,   3.643610,   0.841601,   1.001667,   0.320683,   0.884728,   1.605500,   2.643326,   1.513292,   1.224270,   1.137279,   1.200561,   3.655965,   0.000000,   0.174482,   0.085129,   0.097042,   0.808853,   0.000000,   0.426869,   0.944021,   0.044102,   0.508363,   1.334710,   1.223113,   0.000000,   1.038691,   1.666986,   1.680835,   2.228208,   2.774519,   1.464747,   1.104098,   0.668518,   0.090215,   0.775200,   2.132665,   1.016032,   3.101454,   2.190586,   1.204172,   0.507016,   2.571203,   0.685276,   1.370665,   1.256140,   0.073447,   4.021718,   0.140699,   0.545005,   1.576091,   0.311817,   0.293406,   0.235913,   0.262454,   0.000000,   0.706445,   1.390151,   1.390283,   0.531433,   0.694065,   1.587475,   0.512237,   2.576486,   3.494843,   1.797828,   0.078042,   1.952028,   0.584771,   0.986080,   0.347948,,   0.371462,   0.494934,   0.470118,   2.638494,   4.018155,   2.006344,   0.794983
2013-05-10,   3.851004,   2.916026,   1.291641,   1.143026,   1.443573,   3.031088,   3.337285,   3.305855,   2.642290,   2.845916,   0.803580,   2.621865,   0.239431,   3.937551,   0.190112,   0.199995,   2.814956,   0.055560,   0.685433,   1.268579,   0.139130,   2.099747,   3.261899,   2.299333,   0.000000,   1.472363,   1.305244,   0.390710,   6.523081,   6.006255,   0.532270,   3.512814,   5.619515,   0.221358,   1.456268,   3.638017,   1.159722,   2.176612,   2.325932,   1.460206,   0.642862,   3.293282,   0.969523,   2.228691,   1.949336,   0.068547,   5.676284,   1.009108,   4.294393,   1.228523,   0.739319,   1.074358,   1.999964,   0.155601,   0.000000,   2.911093,   5.268991,   0.745603,   0.229868,   1.619724,   1.378195,   1.820752,   3.009714,   1.907803,   3.653837,   0.567879,   2.551903,   0.717671,   0.857610,   2.170382,,   1.375301,   1.899792,   0.686089,   5.007995,   5.252483,   4.474676,   1.488037
2013-05-11,   5.386695,   3.915953,   1.045545,   1.454126,   3.038134,   2.645022,   4.328582,   3.653245,   5.570637,   3.347468,   0.750950,   4.520151,   1.654899,   1.587515,   0.095987,   0.195952,   2.535788,   0.093280,   0.586162,   3.125122,   0.000000,   1.921056,   2.548875,   2.413530,   0.000000,   1.045390,   1.404097,   0.266810,   7.501617,   4.410725,   0.743788,   3.493275,   6.039922,   0.067671,   3.842047,   5.547209,   1.994574,   2.259775,   3.437199,   2.757367,   1.780066,   3.884137,   0.602139,   2.664292,   2.377706,   2.195927,   6.382190,   2.392253,   5.272696,   1.313328,   1.844417,   5.092410,   2.317523,   1.955347,   0.000000,   0.839771,   6.589248,   1.357502,   0.290464,   2.214963,   2.801575,   0.019424,   4.231385,   2.538490,   4.647961,   0.146054,   4.238102,   2.507783,   6.785530,   1.413489,,   6.294768,   1.165254,   2.026728,   6.752125,   7.071261,   2.695205,   1.533020
2013-05-12,   6.731373,   6.136370,   0.655503,   0.274220,   2.477781,   3.875524,   3.966471,   3.026911,   4.685937,   3.089253,   0.741122,   3.060687,   0.867173,   3.427474,   0.000000,   1.357349,   3.344380,   0.059740,   0.413735,   3.328998,   0.034600,   3.084011,   3.041011,   0.867670,   0.000000,   1.943900,   2.163467,   0.498495,   7.451613,   4.207064,   0.780211,   3.224444,   3.910924,   0.272431,   2.518945,   4.999392,   3.059262,   3.255811,   2.778597,   2.438696,   2.320913,   4.203157,   1.103748,   2.406671,   5.118191,   1.113926,   7.353587,   6.941748,   5.302980,   3.557385,   4.301553,   4.244397,   2.401129,   0.763803,   0.000000,   0.595561,   6.828813,   2.279696,   4.021734,   1.474880,   1.771075,   2.118922,   1.716970,   1.463709,   2.178459,   0.536772,   3.188410,   3.393895,   4.176836,   3.196123,,   0.441101,   1.512193,   2.149032,   6.370223,   6.465771,   4.559816,   2.568969
2013-05-13,   5.378618,   7.161946,   1.397161,   0.880511,   4.312352,   2.792585,   4.498302,   4.011489,   3.385120,   3.027459,   0.538235,   5.431084,   1.334074,   1.030359,   0.107063,   1.595080,   2.717620,   0.145420,   1.565552,   1.519676,   0.173610,   3.302799,   3.477580,   1.714868,,   1.036465,   3.438276,   0.844624,   7.354021,   2.142635,   2.287334,   4.144109,   5.946122,   0.170877,   2.728616,   4.574694,   1.704982,   4.849520,   2.999148,   3.692644,   1.276241,   3.828767,   1.551400,   4.006154,   2.945655,   2.364922,   5.643756,   7.242589,   5.580587,   4.006193,   4.556567,   2.810210,   2.408673,   3.024991,   0.000000,   0.737385,   7.067363,   1.813914,   4.775549,   1.382938,   1.877750,   2.101734,   3.480450,   3.386385,   3.342124,   1.170932,   5.408295,   1.797572,   7.670626,   0.926573,,   0.538283,   2.213931,   1.355705,   5.837472,   8.228069,   5.179830,   2.132995
2013-05-14,   4.069642,   6.034426,   0.777043,   0.667803,   5.032155,   3.148024,   4.889879,   4.164338,   3.004379,   2.497049,   0.723090,   5.183346,   1.088577,   3.040454,   0.085169,   1.422703,   3.884099,   0.108541,   1.372127,   2.093328,   0.126549,   1.871801,   3.432232,   1.374951,,   2.323556,   2.922595,   1.690258,   7.672757,   5.317081,   3.718583,   3.670445,   5.233169,   0.201637,   5.358566,   5.204921,   3.112796,   4.808152,   3.470911,   4.286939,   1.346700,   3.758017,   2.837024,   3.861734,   3.122513,   1.859557,   7.240947,   7.326889,   3.140337,   1.177007,   1.810574,   4.619258,   1.852988,   1.715725,   0.000000,   1.887707,   5.845232,   1.482933,   3.611089,   2.395321,   2.741403,   2.228552,   2.838343,   0.399023,   3.260879,   1.690957,   6.001540,   2.767092,   5.073378,   2.505923,,   1.092928,   2.090287,   0.559324,   6.464783,   7.514839,   1.670282,   2.237002
2013-05-15,   4.930274,   4.686943,   0.709248,   0.900061,   6.790836,   1.523846,   3.849180,   3.232751,   3.357541,   3.858319,   1.058573,   3.967294,   1.340748,   1.981376,   0.044199,   0.312131,   3.431703,   0.000000,   1.874598,   2.038312,   0.015149,   2.677030,   3.338950,   2.212213,,   1.121994,   2.780443,   0.372214,   4.002673,   1.653758,   0.973702,   4.364647,   6.008314,   0.198577,   4.732556,   5.459236,   2.074138,   2.977895,   3.693105,   2.344810,   1.155815,   3.555271,   2.514489,   3.490055,   2.718934,   1.897545,   6.286264,   5.240775,   4.789235,   1.314975,   4.129492,   2.610055,   2.855397,   2.265780,   0.000000,   3.028982,   9.134437,   1.558298,   3.220106,   2.277893,   1.756851,   1.775650,   2.623037,   0.428521,   3.298039,   1.150064,   1.464741,   1.942423,   3.825561,   1.614433,,   0.995540,   2.394109,   0.848283,   5.413932,   7.219137,   3.209503,   1.731995
2013-05-16,   9.745001,   5.522035,   0.519460,   1.204456,   7.414047,   3.621314,   4.970239,   5.412766,   5.174549,   5.454042,   1.444460,   4.978924,   1.589779,   4.093260,   0.175360,   0.264583,   2.720900,   0.070480,   2.207316,   3.261050,   0.092942,   3.240552,   4.684807,   2.738151,,   2.183679,   2.573288,   0.876649,   8.156860,   3.427569,   2.386960,   4.661571,   7.629334,   0.107431,   6.488740,   4.641508,   4.621465,   7.921420,   4.736377,   4.979683,   1.814996,   4.975300,   3.034357,   6.227658,   4.500993,   2.310485,   7.322421,   3.522203,   6.509024,   5.487600,   6.525228,   8.421176,   4.222865,   2.667852,   0.000000,   1.094165,   8.197787,   2.810907,   3.814663,   4.134791,   4.126745,   3.847667,   4.435392,   0.503724,   3.894715,   1.885382,   4.660142,   4.538356,   0.879472,   2.437396,,   1.701486,   2.766913,   2.382917,   8.797012,   9.484300,   3.986400,   2.554992
